stop_id,stop_name,stop_lat,stop_lon
306716,FLATBUSH AV/GRAND ARMY PLAZA,40.672222,-73.969008
306722,ROCKAWAY AV/RIVERDALE AV,40.661332,-73.908529
306723,ROCKAWAY AV/LIVONIA AV,40.662364,-73.908801
306724,ROCKAWAY AV/DUMONT AV,40.664426,-73.909307
306725,ROCKAWAY AV/BLAKE AV,40.665955,-73.909697
306726,ROCKAWAY AV/SUTTER AV,40.667492,-73.910099
306727,ROCKAWAY AV/BELMONT AV,40.668676,-73.910408
306728,ROCKAWAY AV/PITKIN AV,40.670002,-73.910745
306730,OCEAN AV/FOSTER AV,40.636002,-73.95844
306731,LYNCH ST/BEDFORD AV,40.69985,-73.957347
306733,GERRITSEN AV/AVENUE X,40.59677,-73.929365
306734,DUMONT AV/MOTHER GASTON BLVD,40.664763,-73.905402
306755,PARK AV/CARLTON AV,40.695867,-73.972961
306757,PARK AV/VANDERBILT AV,40.695759,-73.969919
306759,PARK AV/WASHINGTON AV,40.695652,-73.966898
306760,PARK AV/RYERSON ST,40.695557,-73.964969
306762,CLASSON AV/PARK AV,40.696521,-73.9616
306763,KENT AV/WILLIAMSBURG ST EAST,40.700176,-73.962071
306765,WYTHE AV/KEAP ST,40.702632,-73.9628
306777,PARK AV/WASHINGTON AV,40.696052,-73.967854
306778,PARK AV/VANDERBILT AV,40.696165,-73.970883
306779,PARK AV/CARLTON AV,40.696279,-73.973902
306782,AVENUE L/NEW YORK AV,40.622276,-73.94276
306783,5 AV/92 ST,40.617651,-74.029605
306784,HARWAY AV/BAY 47 ST,40.589012,-73.986506
306787,GERRITSEN AV/AVENUE U,40.602198,-73.93543
306796,GOLD ST/YORK ST,40.701066,-73.982897
306798,SMITH ST/LIVINGSTON ST,40.690609,-73.987879
306801,NAVY ST/SANDS ST,40.69936,-73.98059
306805,MESEROLE ST/GRAHAM AV,40.708068,-73.943826
306806,BEDFORD AV/GRAND ST,40.714721,-73.961019
306808,BEDFORD AV/N 5 ST,40.716917,-73.958627
306809,BEDFORD AV/N 8 ST,40.718261,-73.957171
306810,BEDFORD AV/N 9 ST,40.719151,-73.956234
306813,PARK AV/NORTH PORTLAND AV,40.695977,-73.975939
306814,PARK AV/NORTH PORTLAND AV,40.696406,-73.97688
306819,AVENUE N/E 3 ST,40.614245,-73.97147
306822,14 AV/BENSON AV,40.611171,-74.013452
306827,AVENUE L/E 36 ST,40.622646,-73.940649
306828,AVENUE L/E 28 ST,40.621799,-73.948315
306829,AVENUE M/E 9 ST,40.617403,-73.966105
306830,AVENUE L/BEDFORD AV,40.621443,-73.950365
306834,YORK AV/NAVY ST,40.701369,-73.981239
306838,CHURCH AV/REMSEN AV,40.652955,-73.919557
306843,LINDEN BLVD/ROCKAWAY PKWY,40.654227,-73.91209
306845,AVENUE B/REMSEN AV,40.649379,-73.916682
306846,AVENUE B/E 87 ST,40.647959,-73.918871
306847,ASHFORD ST/WORTMAN AV,40.659801,-73.878726
306848,WORTMAN AV/BARBEY ST,40.658496,-73.88144
306850,COZINE AV/PENNSYLVANIA AV,40.654256,-73.88686
306851,COZINE AV/VERMONT ST,40.654946,-73.885256
306852,COZINE AV/VAN SICLEN AV,40.656079,-73.882626
306853,COZINE AV/JEROME ST,40.657739,-73.878763
306854,ASHFORD ST/COZINE AV,40.658951,-73.877926
306855,ASHFORD ST/LINDEN BLVD,40.662583,-73.880618
306857,LIVONIA AV/ASHFORD ST,40.66642,-73.883387
306858,COZINE AV/VAN SICLEN AV,40.656354,-73.882381
306859,COZINE AV/VERMONT AV,40.654744,-73.886124
306860,GERRITSEN AV/AVENUE T,40.603334,-73.936672
306861,GERRITSEN AV/FILLMORE AV,40.606597,-73.940307
306862,GERRITSEN AV/BATCHELDER ST,40.605817,-73.939742
306863,GERRITSEN AV/COYLE ST,40.603653,-73.937324
306869,AVENUE B/RALPH AV,40.64718,-73.919813
306870,REMSEN AV/AVENUE B,40.649807,-73.916502
306874,CHURCH AV/STORY ST,40.641969,-73.981612
306880,SHORE RD/MACKAY PL,40.637203,-74.036023
306881,ASHFORD ST/WORTMAN AV,40.659995,-73.878701
306885,GERRITSEN AV/AVENUE S,40.604977,-73.9385
306887,PROSPECT PARK WEST/PROSPECT AV,40.658677,-73.981741
306890,PROSPECT PARK WEST/PROSPECT AV,40.65857,-73.982065
306892,LIVINGSTON ST/BOND ST,40.688864,-73.98368
306894,SAINT JOHNS PL/ROCHESTER AV,40.670525,-73.928595
306898,SHORE PKWY/NOSTRAND AV,40.585419,-73.938723
306899,SHORE PKWY/BROWN ST,40.585697,-73.936898
306901,LIVINGSTON ST/HOYT ST,40.689463,-73.985515
306906,NOSTRAND AV/FLATBUSH AV,40.632685,-73.947721
306907,AVENUE R/MADISON PL,40.609578,-73.940156
306908,REMSEN AV/FARRAGUT RD,40.643491,-73.909458
306915,KINGS HWY/W 12 ST,40.605846,-73.985364
306916,GLENWOOD RD/E 108 ST,40.650247,-73.894615
306921,LIVONIA AV/ASHFORD ST,40.666382,-73.883617
306922,SURF AV/W 32 ST,40.572635,-73.997603
306925,DE KALB AV/BOND ST,40.690011,-73.982702
306927,MYRTLE AV/VANDERBILT AV,40.693015,-73.969122
306929,MYRTLE AV/CARLTON AV,40.693205,-73.972448
306930,MYRTLE AV/NORTH PORTLAND AV,40.693295,-73.975414
306931,MYRTLE AV/SAINT EDWARDS ST,40.693356,-73.977372
306932,MYRTLE AV/ASHLAND PL,40.693431,-73.979334
306934,MYRTLE AV/CARLTON AV,40.6933,-73.972749
306935,MYRTLE AV/NORTH PORTLAND AV,40.693411,-73.976311
306936,MYRTLE AV/SAINT EDWARDS ST,40.693516,-73.978273
306937,MYRTLE AV/NAVY ST,40.693573,-73.979589
306940,3 AV/99 ST,40.614688,-74.034783
306941,PROSPECT PARK/SOUTHWEST,40.660724,-73.9796
306942,AVENUE M/E 15 ST,40.618027,-73.960435
306943,49 ST/13 AV,40.63529,-73.992473
306944,FLATLANDS AV/E 98 ST,40.643994,-73.900251
306945,4 AV/97 ST,40.614527,-74.03233
306948,WYTHE AV/WILLIAMSBURG ST WEST,40.701688,-73.961608
306949,FLATLANDS AV/ALABAMA AV,40.651737,-73.888339
306950,FLATLANDS AV/LOUISIANA AV,40.651136,-73.890168
306952,YORK ST/GOLD ST,40.701307,-73.982436
306953,PARK AV/NAVY ST,40.696137,-73.979899
306954,PARK AV/RYERSON ST,40.695983,-73.965359
306958,EMPIRE BLVD/FLATBUSH AV,40.663138,-73.961778
306959,92 ST/FORT HAMILTON PKWY,40.616714,-74.027208
306960,JAY ST/FULTON ST,40.691711,-73.98725
306961,JAY ST/TILLARY ST,40.696456,-73.987037
306962,JAY ST/CONCORD ST,40.69757,-73.986978
306965,50 ST/18 AV,40.627499,-73.981263
306967,ROCKAWAY AV/LOTT AV,40.65826,-73.907744
306969,JAY ST/WILLOUGHBY ST,40.692661,-73.98718
306974,EMPIRE BLVD/BROOKLYN AV,40.664092,-73.945064
306977,BROADWAY/JEFFERSON AV,40.686818,-73.917504
306979,STILLWELL AV/AVENUE Z,40.584708,-73.98287
306980,STILLWELL AV/W 15 PL,40.586421,-73.983197
306982,HARWAY AV/BAY 50 ST,40.587645,-73.984241
306983,STILLWELL AV/AVENUE Z,40.58442,-73.983043
306986,OCEAN AV/VOORHIES AV,40.585947,-73.94898
307000,RALPH AV/SAINT MARKS AV,40.67338,-73.922229
307004,EASTERN PKWY/UTICA AV,40.668537,-73.931235
307005,FLATLANDS AV/LOUISIANA AV,40.650979,-73.890005
307010,SMITH ST/ATLANTIC AV,40.68878,-73.98898
307011,EASTERN PKWY/SCHENECTADY AV,40.6687,-73.934069
307018,GLENWOOD RD/E 94 ST,40.643499,-73.904734
307020,EMMONS AV/NOSTRAND AV,40.584026,-73.93844
307021,GERRITSEN AV/AVENUE U,40.601368,-73.934777
307026,UTICA AV/EASTERN PKWY,40.667945,-73.931297
307027,UTICA AV/CARROLL ST,40.665808,-73.931523
307033,OCEAN AV/SHORE PKWY,40.584217,-73.94842
307039,GOLD ST/SANDS ST,40.700329,-73.982855
307040,SHORE PKWY/OCEAN AV,40.584308,-73.948082
307041,SHORE PKWY/BEDFORD AV,40.584712,-73.943311
307042,SHORE PKWY/E 28 ST,40.584996,-73.941046
307045,SHORE PKWY/BRIGHAM ST,40.585581,-73.931926
307047,PROSPECT PARK WEST/18 ST,40.657636,-73.982887
307049,STILLWELL AV/W 15 PL,40.586259,-73.983403
307070,60 ST/MCDONALD AV,40.614366,-73.974441
307071,60 ST/FORT HAMILTON PKWY,40.632839,-74.005321
307073,60 ST/5 AV,40.639735,-74.016459
307075,60 ST/BAY PKWY,40.616964,-73.978741
307078,3 AV/SENATOR ST,40.637425,-74.025268
307081,AVENUE M/E 7 ST,40.617184,-73.968115
307083,UTICA AV/EMPIRE BLVD,40.663942,-73.931453
307086,UTICA AV/CARROLL ST,40.666445,-73.931263
307089,UTICA AV/FLATBUSH AV,40.61344,-73.926412
307090,UTICA AV/BERGEN ST,40.675351,-73.930421
307092,UTICA AV/FULTON ST,40.679184,-73.929053
307093,UTICA AV/PROSPECT PL,40.67355,-73.930593
307094,UTICA AV/SAINT JOHNS PL,40.670935,-73.930844
307096,NASSAU AV/MANHATTAN AV,40.72384,-73.950192
307098,ASHFORD ST/NEW LOTS AV,40.665791,-73.883146
307099,18 AV/60 ST,40.622145,-73.987248
307102,MCDONALD AV/CATON AV,40.647124,-73.980191
307103,WORTMAN AV/VERMONT ST,40.656089,-73.887024
307107,PENNSYLVANIA AV/SEAVIEW AV,40.64438,-73.878008
307111,AVENUE M/CONEY ISLAND AV,40.617504,-73.963987
307112,AVENUE M/CONEY ISLAND AV,40.617674,-73.963641
307113,AVENUE M/E 13 ST,40.617826,-73.961775
307114,GRAHAM AV/MEEKER AV,40.719327,-73.945397
307115,HEGEMAN AV/THOMAS S BOYLAND ST,40.655881,-73.90948
307116,HEGEMAN AV/THOMAS S BOYLAND ST,40.655915,-73.910338
307119,WORTMAN AV/VAN SICLEN AV,40.657472,-73.883656
307121,MANHATTAN AV/NASSAU AV,40.72369,-73.950686
307122,PITKIN AV/THOMAS S BOYLAND ST,40.669262,-73.913114
307124,MYRTLE AV/MARCUS GARVEY BLVD,40.696363,-73.94116
307125,MYRTLE AV/MARCUS GARVEY BLVD,40.696272,-73.940847
307127,NOSTRAND AV/KINGS HWY,40.615799,-73.944766
307128,CROPSEY AV/14 AV,40.607348,-74.017391
307129,ROCKAWAY AV/HEGEMAN AV,40.65549,-73.907175
307132,AVENUE X/SHELL RD,40.590099,-73.973522
307133,BAY RIDGE AV/8 AV,40.630101,-74.014612
307151,MYRTLE AV/SUYDAM ST,40.697633,-73.929893
307152,MYRTLE AV/VANDERBILT AV,40.693235,-73.970746
307154,BROADWAY/QUINCY ST,40.689893,-73.922909
307155,BROADWAY/MADISON ST,40.687986,-73.919576
307157,BROADWAY/GREENE AV,40.691709,-73.925835
307158,KINGS HWY/RYDER ST,40.622058,-73.937036
307164,ATLANTIC AV/MILFORD ST,40.67959,-73.878442
307166,60 ST/7 AV,40.636607,-74.01154
307167,60 ST/7 AV,40.637079,-74.012045
307169,FRANKLIN AV/FLUSHING AV,40.698328,-73.958858
307172,GLENWOOD RD/WILLIAMS AV,40.651199,-73.893143
307173,WILLIAMS AV/WORTMAN AV,40.652672,-73.893955
307175,CADMAN PLAZA WEST/TILLARY ST,40.695988,-73.991009
307177,39 ST/1 AV,40.656031,-74.011701
307178,7 AV/POLY PL,40.61,-74.024703
307181,FOUNTAIN AV/BROOKLYN DEVELOPMENTAL CENTER,40.655802,-73.863652
307182,E 80 ST/PAERDEGAT 15 ST,40.627792,-73.900455
307189,60 ST/21 AV,40.61829,-73.980945
307190,60 ST/19 AV,40.620937,-73.985328
307192,60 ST/11 AV,40.631733,-74.003199
307194,60 ST/19 AV,40.620473,-73.984831
307195,60 ST/21 AV,40.617821,-73.980448
307199,AVENUE L/FLATBUSH AV,40.622875,-73.937349
307200,BAY RIDGE AV/NARROWS AV,40.638,-74.03353
307201,60 ST/11 AV,40.63125,-74.002673
307203,92 ST/GATLING PL,40.616926,-74.027344
307205,SURF AV/W 25 ST,40.57345,-73.992113
307206,PENNSYLVANIA AV/GENEVA LOOP,40.646144,-73.88011
307207,BROADWAY/GRANITE ST,40.681648,-73.908411
307208,CONEY ISLAND AV/KINGS HWY,40.607416,-73.96203
307210,FLATBUSH AV/SAINT MARKS AV,40.680035,-73.974402
307214,KINGSLAND AV/LOMBARDY ST,40.721524,-73.940907
307221,E 95 ST/KINGS HWY,40.658632,-73.920192
307225,WORTMAN AV/VAN SICLEN AV,40.657675,-73.883371
307227,PROSPECT PARK WEST/18 ST,40.657486,-73.983208
307228,BROADWAY/LAFAYETTE AV,40.692336,-73.927167
307238,FULTON ST/VAN SINDEREN AV,40.677953,-73.903754
307239,FULTON ST/SACKMAN ST,40.678098,-73.906343
307240,FULTON ST/EASTERN PKWY,40.678156,-73.907474
307241,FULTON ST/ROCKAWAY AV,40.67836,-73.911216
307243,FULTON ST/SARATOGA AV,40.678666,-73.916732
307244,FULTON ST/HOWARD AV,40.678832,-73.919522
307246,FULTON ST/BUFFALO AV,40.679063,-73.924105
307247,FULTON ST/MALCOLM X BLVD,40.679324,-73.929591
307248,FULTON ST/STUYVESANT AV,40.679483,-73.931747
307249,FULTON ST/LEWIS AV,40.679682,-73.935381
307251,FULTON ST/TROY AV,40.679501,-73.934459
307252,FULTON ST/SCHENECTADY AV,40.679398,-73.932497
307253,FULTON ST/UTICA AV,40.67919,-73.928636
307254,FULTON ST/BUFFALO AV,40.67894,-73.924108
307255,FULTON ST/RALPH AV,40.678762,-73.92125
307256,FULTON ST/HOWARD AV,40.678615,-73.918564
307257,FULTON ST/SARATOGA AV,40.678489,-73.915892
307258,FULTON ST/KINGSTON AV,40.679965,-73.941071
307259,FULTON ST/THOMAS S BOYLAND ST,40.678336,-73.913138
307260,FULTON ST/ROCKAWAY AV,40.678189,-73.910359
307263,FULTON ST/VAN SINDEREN AV,40.677816,-73.903542
307269,POSTAL FACILITY RD/BROOKLYN MAIL FACILITY,40.664717,-73.862732
307305,FULTON ST/ALABAMA AV,40.676821,-73.899631
307306,RALPH AV/EASTERN PKWY NORTH,40.668654,-73.922674
307308,EAST NEW YORK AV/ROCKAWAY PYWY,40.666065,-73.924923
307309,EAST NEW YORK AV/PORTAL ST,40.666331,-73.92471
307310,CLASSON AV/EASTERN PKWY,40.671051,-73.961385
307311,AVENUE U/E 38 ST,40.607522,-73.925925
307313,POLY PL/VETERANS HOSPITAL,40.607339,-74.020721
307318,NOSTRAND AV/AVENUE V,40.599455,-73.94165
307320,MYRTLE AV/BROADWAY,40.69693,-73.935966
307322,GLENWOOD RD/REMSEN AV,40.641947,-73.907157
307331,LINDEN BLVD/EMERALD ST,40.67014,-73.859523
307332,LINDEN BLVD/ELDERT LN,40.669169,-73.863041
307333,LINDEN BLVD/HIP CENTER PARKING LOT,40.669742,-73.859355
307355,CADMAN PLAZA WEST/CRANBERRY ST,40.699009,-73.991217
307360,FLATBUSH AV/SAINT MARKS AV,40.679494,-73.974272
307361,MILL AV/AVENUE U,40.615959,-73.914388
307370,PITKIN AV/BRISTOL ST,40.669408,-73.912998
307373,UTICA AV/SAINT JOHNS PL,40.670219,-73.931072
307383,AVENUE R/E 23 ST,40.606577,-73.949946
307384,AVENUE R/E 27 ST,40.606998,-73.94618
307385,AVENUE R/E 28 ST,40.607275,-73.945017
307386,AVENUE R/E 22 ST,40.606643,-73.95065
307389,SHORE PKWY/STORAGE,40.594129,-73.997678
307390,NEW LOTS AV/MOTHER GASTON BLVD,40.65701,-73.903759
307393,MARCUS GARVEY BLVD/BROADWAY,40.699716,-73.941451
307394,AVENUE I/OCEAN PKWY,40.626462,-73.971324
307397,RALPH AV/MILL AV,40.618633,-73.917077
307398,ASHFORD ST/STANLEY AV,40.660855,-73.87951
307403,CADMAN PLAZA WEST/JOHNSON ST,40.695535,-73.990829
307408,BOERUM PL/JORALEMON ST,40.692022,-73.989228
307426,JAY ST/TILLARY ST,40.695699,-73.987196
307432,E 96 ST/FLATLANDS AV,40.643356,-73.901563
307441,FLATBUSH AV/AVENUE U,40.609528,-73.921821
307460,ADAMS ST/BROOKLYN SUPREME COURT,40.69256,-73.989131
307475,AVENUE B/E 87 ST,40.648214,-73.918204
307477,AVENUE J/E 23 ST,40.626067,-73.953899
307478,AVENUE J/OCEAN AV,40.625771,-73.956562
307479,AVENUE J/E 18 ST,40.625517,-73.958932
307482,AVENUE J/CONEY ISLAND AV,40.624846,-73.964992
307484,58 ST/1 AV,40.645419,-74.023199
307485,2 AV/56 ST,40.645954,-74.020082
307486,7 AV SERVICE RD SOUTH/BAY RIDGE PKWY,40.626752,-74.018855
307487,7 AV SERVICE RD SOUTH/77 ST,40.625286,-74.019489
307488,7 AV SERVICE RD SOUTH/79 ST,40.624024,-74.020393
307489,7 AV SERVICE RD SOUTH/81 ST,40.622816,-74.021408
307490,FORT HAMILTON PKWY/83 ST,40.621767,-74.02264
307491,FULTON ST/HOYT ST,40.69069,-73.985547
307492,FULTON ST/DUFFIELD ST,40.690536,-73.984949
307493,TILLARY ST/JAY ST,40.695976,-73.986768
307495,ATLANTIC AV/EUCLID AV,40.681085,-73.873176
307496,AVENUE J/E 8 ST,40.624466,-73.968425
307497,AVENUE J/OCEAN PKWY,40.624167,-73.971156
307499,60 ST/15 AV,40.62643,-73.994423
307501,86 ST/FORT HAMILTON PKWY,40.620732,-74.024776
307506,FULTON ST/MACDOUGAL ST,40.678922,-73.921386
307508,FLATLANDS AV/UTICA AV,40.625963,-73.927911
307510,AVENUE N/OCEAN PKWY,40.614607,-73.969352
307511,HALSEY ST/MARCUS GARVEY BLVD,40.683164,-73.938482
307513,FORT HAMILTON PKWY/7 AV,40.624523,-74.018509
307514,FORT HAMILTON PKWY/86 ST,40.620375,-74.024532
307515,86 ST/NARROWS AV,40.625802,-74.040556
307516,FLATBUSH AV/AVENUE K,40.624869,-73.939404
307518,13 AV/56 ST,40.630907,-73.996513
307520,OCEAN AV/AVENUE L,40.621275,-73.955419
307521,19 ST/8 AV,40.658211,-73.985302
307526,MERMAID AV/W 31 ST,40.575193,-73.99712
307531,FLATLANDS AV/SCHENECTADY AV,40.624261,-73.930685
307532,FLATLANDS AV/AVENUE L,40.622937,-73.932716
307533,FLATLANDS AV/FLATBUSH AV,40.621319,-73.935232
307534,FLATLANDS AV/FLATBUSH AV,40.621408,-73.934998
307535,FLATLANDS AV/TROY AV,40.622865,-73.932785
307538,55 ST/2 AV,40.646232,-74.019643
307539,PENNSYLVANIA AV/SCHROEDERS AV,40.647608,-73.881733
307540,ATLANTIC AV/4 AV,40.684576,-73.978665
307541,FULTON ST/MARCUS GARVEY BLVD,40.679832,-73.937977
307547,GREENE AV/FULTON ST,40.685878,-73.97255
307549,GREENE AV/VANDERBILT AV,40.686401,-73.968035
307550,GREENE AV/WASHINGTON AV,40.686738,-73.965107
307551,GREENE AV/GRAND AV,40.687089,-73.962078
307552,GREENE AV/CLASSON AV,40.687412,-73.95928
307553,FRANKLIN AV/GREENE AV,40.687399,-73.956963
307572,GREENE AV/CLASSON AV,40.687391,-73.960122
307573,GREENE AV/GRAND AV,40.687092,-73.962958
307575,GREENE AV/VANDERBILT AV,40.686366,-73.968929
307576,GREENE AV/ADELPHI ST,40.686129,-73.970882
307577,GREENE AV/CUMBERLAND ST,40.685925,-73.972816
307581,CHURCH AV/E 5 ST,40.644458,-73.975219
307582,4 AV/95 ST,40.616105,-74.031146
307585,53 ST/2 AV,40.647571,-74.018922
307588,FLUSHING AV/NORTH PORTLAND AV,40.697995,-73.9764
307591,FLATLANDS AV/SCHENECTADY AV,40.624296,-73.930583
307593,4 AV/92 ST,40.618234,-74.030316
307595,DEAN ST/3 AV,40.683863,-73.981211
307596,GREENE AV/WASHINGTON AV,40.686704,-73.965978
307599,ELDERT LN/LORING AV,40.668189,-73.862477
307600,ASHFORD ST/STANLEY AV,40.661418,-73.879809
307615,ROCKAWAY AV/LINDEN BLVD,40.65432,-73.906867
307616,BEDFORD AV/N 3 ST,40.715782,-73.959844
307618,50 ST/7 AV,40.642193,-74.005596
307619,50 ST/13 AV,40.634173,-73.992311
307623,CONEY ISLAND AV/PARK CIRCLE,40.65043,-73.971891
307625,AVENUE N/E 5 ST,40.614385,-73.970145
307626,OCEAN AV/AVENUE N,40.616252,-73.954738
307627,LINDEN BLVD/AUTUMN AV,40.668758,-73.866234
307628,ELDERT LN/LINDEN BLVD,40.669125,-73.862818
307629,ELDERT LN/LORING AV,40.667652,-73.86246
307631,FULTON ST/EASTERN PKWY,40.678066,-73.908188
307632,NASSAU AV/VARICK ST,40.726541,-73.93623
307636,FLATBUSH AV/AVENUE T,40.61127,-73.924385
307637,BROADWAY/JEFFERSON ST,40.697354,-73.935803
307638,CATON AV/SAINT PAULS PL,40.651613,-73.962646
307639,OCEAN AV/CATON AV,40.652502,-73.961377
307641,OCEAN AV/231 OCEAN AV,40.657322,-73.9622
307642,OCEAN AV/LINCOLN RD,40.660874,-73.962778
307643,OCEAN AV/LINCOLN RD,40.660149,-73.962861
307644,OCEAN AV/OPP 231 OCEAN AV,40.657494,-73.96234
307645,OCEAN AV/PARKSIDE AV,40.654503,-73.961946
307646,FLATBUSH AV/OCEAN AV,40.662643,-73.962143
307647,FORT HAMILTON PKWY/83 ST,40.6218,-74.022276
307649,FOUNTAIN AV/FLATLANDS AV,40.659987,-73.866959
307656,60 ST/12 AV,40.63038,-74.000958
307665,FRANKLIN AV/LEFFERTS PL,40.680474,-73.955643
307666,18 AV/57 ST,40.624055,-73.985112
307668,UTICA AV/EASTERN PKWY,40.668476,-73.931074
307669,SHORE PKWY/COYLE ST,40.585988,-73.933881
307674,GATES AV/FRANKLIN AV,40.685527,-73.956108
307675,GATES AV/BEDFORD AV,40.685774,-73.953956
307676,GATES AV/NOSTRAND AV,40.686129,-73.950865
307677,GATES AV/MARCY AV,40.686569,-73.947043
307678,GATES AV/TOMPKINS AV,40.686906,-73.944118
307679,GATES AV/THROOP AV,40.687217,-73.941334
307680,GATES AV/MARCUS GARVEY BLVD,40.68754,-73.938532
307681,GATES AV/LEWIS AV,40.687873,-73.935615
307682,GATES AV/STUYVESANT AV,40.688214,-73.932665
307683,GATES AV/MALCOLM X BLVD,40.688553,-73.92974
307684,GATES AV/PATCHEN AV,40.688902,-73.926862
307686,GATES AV/BROADWAY,40.689438,-73.922215
307687,GATES AV/BUSHWICK AV,40.69113,-73.92038
307688,GATES AV/EVERGREEN AV,40.692361,-73.919202
307689,GATES AV/CENTRAL AV,40.694104,-73.917491
307690,GATES AV/WILSON AV,40.695572,-73.916057
307691,GATES AV/KNICKERBOCKER AV,40.69704,-73.914567
307695,9 ST/2 AV,40.672384,-73.992997
307696,SMITH ST/W 9 ST,40.674894,-73.997673
307699,TILLARY ST/ADAMS ST,40.696035,-73.988147
307702,60 ST/17 AV,40.623125,-73.989229
307704,JAMAICA AV/MARGINAL ST EAST,40.678523,-73.896907
307706,AVENUE J/OCEAN AV,40.625645,-73.956173
307709,37 ST/4 AV,40.653814,-74.00524
307712,BATH AV/14 AV,40.609343,-74.015069
307713,STILLWELL AV/2670 STILLWELL AV,40.581461,-73.982482
307728,MALCOLM X BLVD/HALSEY ST,40.683867,-73.929334
307737,NOSTRAND AV/CHURCH AV,40.650362,-73.949609
307738,CROPSEY AV/HARWAY AV,40.593319,-73.993749
307739,KINGS HWY/W 10 ST,40.605596,-73.983466
307742,KINGS HWY/E 16 ST,40.609038,-73.957521
307775,E 68 ST/AVENUE N,40.621066,-73.912788
307777,JAMAICA AV/ELDERT LN,40.691106,-73.868151
307778,NEPTUNE AV/W 24 ST,40.578308,-73.991997
307780,SHORE RD/83 ST,40.627897,-74.039898
307784,4 AV/94 ST,40.616435,-74.03107
307786,9 ST/SMITH ST,40.67462,-73.997412
307789,AVENUE L/E 88 ST,40.634236,-73.9023
307790,CHURCH AV/NEW YORK AV,40.650992,-73.947114
307791,CHURCH AV/NEW YORK AV,40.650909,-73.946217
307792,CHURCH AV/NOSTRAND AV,40.650764,-73.949277
307793,CHURCH AV/NOSTRAND AV,40.650853,-73.950008
307795,CHURCH AV/ROGERS AV,40.650717,-73.952873
307798,DRIGGS AV/N 9 ST,40.717935,-73.955549
307804,ROCKAWAY AV/EASTERN PKWY,40.673581,-73.911093
307806,SHORE PKWY/BRAGG ST,40.586567,-73.933336
307809,RODNEY ST/GRAND ST,40.711723,-73.954316
307811,DEAN ST/TROY AV,40.676076,-73.936146
307812,DEAN ST/SCHENECTADY AV,40.675896,-73.932818
307813,DEAN ST/UTICA AV,40.67574,-73.930039
307814,DEAN ST/ROCHESTER AV,40.675621,-73.92789
307815,DEAN ST/FLATBUSH AV,40.681669,-73.975281
307816,DEAN ST/CARLTON AV,40.680718,-73.970739
307817,DEAN ST/VANDERBILT AV,40.680042,-73.967519
307819,DEAN ST/CLASSON AV,40.678142,-73.958453
307820,DEAN ST/NOSTRAND AV,40.676827,-73.949985
307821,DEAN ST/NEW YORK AV,40.67665,-73.946697
307822,DEAN ST/BROOKLYN AV,40.676495,-73.943914
307823,DEAN ST/KINGSTON AV,40.676348,-73.941156
307824,BERGEN ST/ALBANY AV,40.675534,-73.939214
307825,BERGEN ST/KINGSTON AV,40.675714,-73.94204
307826,BERGEN ST/BROOKLYN AV,40.675869,-73.944859
307827,BERGEN ST/CLASSON AV,40.677654,-73.959513
307828,BERGEN ST/WASHINGTON AV,40.678671,-73.964365
307829,BERGEN ST/VANDERBILT AV,40.679573,-73.968673
307831,VANDERBILT AV/MYRTLE AV,40.692836,-73.969853
307832,AVENUE M/E 13 ST,40.617723,-73.961988
307833,5 AV/5 ST,40.671355,-73.984596
307835,WEST BRIGHTON AV/W 5 ST,40.57651,-73.972278
307836,AVENUE U/OCEAN AV,40.599393,-73.95062
307838,AVENUE M/E 15 ST,40.618013,-73.959211
307839,FLATBUSH AV/E 31 ST,40.631992,-73.946701
307848,CLASSON AV/GREENE AV,40.687769,-73.959716
307851,MYRTLE AV/HARMAN ST,40.698634,-73.920534
307853,FLATBUSH AV/PLAZA ST EAST,40.675168,-73.970874
307854,EMMONS AV/BRIGHAM ST,40.584324,-73.932383
307856,GRAND ST/METROPOLITAN AV BRIDGE,40.714171,-73.931836
307859,JAMAICA AV/MILLER AV,40.680055,-73.893555
307860,GRAND ST/LORIMER ST,40.711148,-73.948499
307861,GRAND ST/GRAND ST BRIDGE,40.716201,-73.923685
307893,COLUMBIA ST/CARROLL ST,40.683269,-74.003479
307894,OCEAN AV/AVENUE U,40.598764,-73.951363
307895,VETERANS AV/E 69 ST,40.619939,-73.90958
307896,STANLEY AV/ELDERT LN,40.666252,-73.862215
307897,VAN SINDEREN AV/FULTON ST,40.678111,-73.903408
307901,GATES AV/RALPH AV,40.689211,-73.924117
307902,MARCUS GARVEY BLVD/GATES AV,40.687208,-73.938965
307904,CLASSON AV/GATES AV,40.685529,-73.95927
307905,NOSTRAND AV/GATES AV,40.685866,-73.950754
307908,SMITH ST/5 ST,40.67771,-73.996272
307909,SMITH ST/2 ST,40.679522,-73.99523
307910,SMITH ST/UNION ST,40.68178,-73.99375
307911,SMITH ST/DOUGLASS ST,40.683793,-73.992381
307912,MEEKER AV/MORGAN AV,40.722971,-73.939248
307913,CHERRY ST/VANDERVOORT AV,40.723884,-73.937198
307914,AVENUE D/NEW YORK AV,40.641165,-73.946019
307915,WILLIAMSBURG BRIDGE PLAZA/LANE 4,40.709278,-73.959521
307916,WILLIAMSBURG BRIDGE PLAZA/BUS TERMINAL,40.709434,-73.95931
307918,BORINQUEN PL/S 1 ST,40.710714,-73.95392
